,basis,d1,d13,d5,d9,d6,d4,d7,d8,d3,d10,d2,d12,TTTTTT,TTTTTR,TTTTRT,TTTTRR,TTTRTT,TTTRTR,TTTRRT,TTTRRR,TTRTTT,TTRTTR,TTRTRT,TTRTRR,TTRRTT,TTRRTR,TTRRRT,TTRRRR,TRTTTT,TRTTTR,TRTTRT,TRTTRR,TRTRTT,TRTRTR,TRTRRT,TRTRRR,TRRTTT,TRRTTR,TRRTRT,TRRTRR,TRRRTT,TRRRTR,TRRRRT,TRRRRR,RTTTTT,RTTTTR,RTTTRT,RTTTRR,RTTRTT,RTTRTR,RTTRRT,RTTRRR,RTRTTT,RTRTTR,RTRTRT,RTRTRR,RTRRTT,RTRRTR,RTRRRT,RTRRRR,RRTTTT,RRTTTR,RRTTRT,RRTTRR,RRTRTT,RRTRTR,RRTRRT,RRTRRR,RRRTTT,RRRTTR,RRRTRT,RRRTRR,RRRRTT,RRRRTR,RRRRRT,RRRRRR,t_meas,t_spent,timestamp
0,"d,d,d,h,d,d",53525622.0,56911560.0,41349081.0,44390721.0,33707475.0,28007404.0,38831460.0,36085716.0,45086613.0,48087675.0,54129465.0,60614580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,300,300.11204648017883,2021-07-13--09h-44m
0,"r,r,d,h,r,r",52967461.0,56637737.0,41354887.0,43641234.0,33711747.0,27975034.0,38867164.0,35972658.0,46019815.0,47363752.0,54164473.0,61092495.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.16509795188904,2021-07-13--09h-49m
0,"d,r,d,r,h,r",52865714.0,56261150.0,41295599.0,43849587.0,33772232.0,28062205.0,37776758.0,37098581.0,51026056.0,46648450.0,54319695.0,61107130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,300,300.16470551490784,2021-07-13--09h-55m
0,"d,h,d,r,d,r",52983393.0,56562885.0,33193899.0,42874169.0,33856219.0,28113642.0,37833477.0,37118117.0,45267706.0,48307942.0,54260273.0,61137135.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.1658194065094,2021-07-13--10h-00m
0,"h,h,d,d,h,h",49418229.0,60807453.0,32886930.0,43209569.0,33892985.0,28018365.0,37748890.0,37088133.0,50767707.0,47047655.0,53836336.0,60664886.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.16465950012207,2021-07-13--10h-05m
0,"d,r,d,d,d,r",53037827.0,56749151.0,41346117.0,44131235.0,33936013.0,28088786.0,37801157.0,37210111.0,45198922.0,48392119.0,54267778.0,61178330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.10333609580994,2021-07-13--10h-10m
0,"d,d,d,h,d,d",53325789.0,56895113.0,41341659.0,44712664.0,33807255.0,28143742.0,38857113.0,36324159.0,45255305.0,48155096.0,54230182.0,60927594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300,300.17670822143555,2021-07-13--10h-15m
0,"r,r,d,h,r,r",53168644.0,57136664.0,41388186.0,43675382.0,33747702.0,27935858.0,38882307.0,35991209.0,45974456.0,47279567.0,54091855.0,61043346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300,300.1173725128174,2021-07-13--10h-20m
0,"d,r,d,r,h,r",52875302.0,56338819.0,41315187.0,43796829.0,33795957.0,28041308.0,37786621.0,37068182.0,50958850.0,46757892.0,54349597.0,61159654.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300,300.1651985645294,2021-07-13--10h-25m
0,"d,h,d,r,d,r",52789273.0,56443237.0,33290316.0,42636075.0,33848842.0,28094415.0,37787526.0,37087367.0,45252088.0,48273923.0,54335581.0,61144494.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.166499376297,2021-07-13--10h-30m
0,"h,h,d,d,h,h",49404146.0,60754112.0,32945779.0,43161899.0,33900527.0,28001264.0,37743391.0,37032537.0,50777384.0,46906813.0,53862269.0,60706775.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,300.1698217391968,2021-07-13--10h-35m
0,"d,r,d,d,d,r",53172491.0,57013313.0,41332073.0,43957382.0,33883486.0,28027698.0,37758548.0,37113182.0,45043988.0,48304557.0,54093249.0,60980097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300,300.1648600101471,2021-07-13--10h-40m
0,"d,d,d,h,d,d",53071087.0,56851619.0,41244422.0,44720622.0,33867690.0,28043067.0,38853747.0,36233518.0,45188176.0,48065534.0,54089890.0,61066772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.16457629203796,2021-07-13--10h-45m
0,"r,r,d,h,r,r",53124598.0,57153792.0,41391914.0,43844423.0,33708146.0,28060185.0,38807366.0,36196955.0,46153408.0,47110542.0,54119095.0,61097896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,300.1648840904236,2021-07-13--10h-50m
0,"d,r,d,r,h,r",53276200.0,56723965.0,41357633.0,43621172.0,33645664.0,27976168.0,37749761.0,37001692.0,50637750.0,46671909.0,54090595.0,60977967.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.1645607948303,2021-07-13--10h-56m
0,"d,h,d,r,d,r",52821923.0,56262849.0,33313993.0,42144775.0,33747077.0,27963788.0,37698690.0,37018046.0,45042078.0,48024277.0,54236172.0,61004762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.0754063129425,2021-07-13--11h-01m
0,"h,h,d,d,h,h",49248731.0,59817011.0,33254383.0,42498443.0,33736028.0,28073523.0,37686783.0,37147305.0,51039291.0,46468833.0,54063514.0,60831690.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300,300.1655044555664,2021-07-13--11h-06m
0,"d,r,d,d,d,r",53358122.0,56933373.0,41363528.0,43776850.0,33750603.0,28025300.0,37706158.0,37092297.0,45069993.0,47958886.0,54010884.0,60970395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.1617169380188,2021-07-13--11h-11m
0,"d,d,d,h,d,d",53157606.0,56682797.0,41295477.0,44432883.0,33718895.0,28037791.0,38891854.0,36110416.0,45100873.0,48146396.0,54037100.0,60933648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.1348285675049,2021-07-13--11h-16m
0,"r,r,d,h,r,r",52756064.0,56769170.0,41335983.0,43988708.0,33808581.0,28086769.0,38851313.0,36215699.0,46218067.0,47112501.0,54339948.0,61099239.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,300.1653027534485,2021-07-13--11h-21m
0,"d,r,d,r,h,r",53332080.0,56764911.0,41412436.0,43915150.0,33767740.0,28082169.0,37842873.0,37108092.0,50867347.0,46618187.0,54064486.0,60996597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,300,300.0684640407562,2021-07-13--11h-26m
0,"d,h,d,r,d,r",53100302.0,56526342.0,33244335.0,42467606.0,33752192.0,28008558.0,37817567.0,37033317.0,45082398.0,48250292.0,54208652.0,61060293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,300,300.16486287117004,2021-07-13--11h-31m
0,"h,h,d,d,h,h",49227438.0,59631983.0,33433539.0,42294518.0,33771811.0,28050481.0,37718742.0,37152556.0,51048282.0,46532587.0,54114228.0,60921029.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300,300.0954315662384,2021-07-13--11h-36m
0,"d,r,d,d,d,r",52797892.0,56629364.0,41242196.0,44150296.0,33899245.0,28112987.0,37782053.0,37230302.0,45283623.0,48106652.0,54286023.0,61056313.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.0830180644989,2021-07-13--11h-41m
0,"d,d,d,h,d,d",53312147.0,57253396.0,41302534.0,44794470.0,33941887.0,28058906.0,38947270.0,36124178.0,45116313.0,48131755.0,54053143.0,60634582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,300,300.1385314464569,2021-07-13--11h-46m
0,"r,r,d,h,r,r",53095918.0,57505443.0,41378396.0,44109434.0,33864368.0,28051345.0,38919391.0,36181189.0,46102924.0,47209360.0,54108361.0,61011941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,300.1630368232727,2021-07-13--11h-52m
0,"d,r,d,r,h,r",53306790.0,57074673.0,41366427.0,44176281.0,33792983.0,28113129.0,37860824.0,37178162.0,51020268.0,46557396.0,54191871.0,61079964.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.16113805770874,2021-07-13--11h-57m
0,"d,h,d,r,d,r",53411716.0,56992244.0,32862305.0,43038033.0,33698856.0,27998021.0,37807058.0,37051770.0,45092207.0,47928103.0,54024885.0,60980839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.1587715148926,2021-07-13--12h-02m
0,"h,h,d,d,h,h",49313844.0,59868221.0,33238598.0,42563399.0,33714541.0,27992958.0,37710393.0,37132731.0,50860299.0,46422907.0,53962835.0,60738587.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.1161410808563,2021-07-13--12h-07m
0,"d,r,d,d,d,r",52711229.0,56220754.0,41212674.0,43984223.0,33740528.0,28062293.0,37705004.0,37172313.0,45169096.0,47801206.0,54302290.0,60941549.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.1613485813141,2021-07-13--12h-12m
0,"d,d,d,h,d,d",53171031.0,56612757.0,41247383.0,44580970.0,33777375.0,28019816.0,38763677.0,36221342.0,45130914.0,47875067.0,54024113.0,60596298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300,300.0730104446411,2021-07-13--12h-17m
0,"r,r,d,h,r,r",52999806.0,56907264.0,41277913.0,43802614.0,33639025.0,28013395.0,38761533.0,36242385.0,46030963.0,47052082.0,54068169.0,60928979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.09775257110596,2021-07-13--12h-22m
0,"d,r,d,r,h,r",53098595.0,56630547.0,41330872.0,44095924.0,33711311.0,28117802.0,37828933.0,37231987.0,50995813.0,46540361.0,54241561.0,61050459.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.081582069397,2021-07-13--12h-27m
0,"d,h,d,r,d,r",53394387.0,56943857.0,32936369.0,43459811.0,33742983.0,28155144.0,37875482.0,37260025.0,45346660.0,47970071.0,54121926.0,61054185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,300,300.0745816230774,2021-07-13--12h-32m
0,"h,h,d,d,h,h",49568404.0,60993072.0,32648074.0,43416065.0,33705922.0,27999855.0,37737079.0,37153807.0,50659515.0,46785094.0,53808268.0,60472154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,300.16466641426086,2021-07-13--12h-37m
0,"d,r,d,d,d,r",53252519.0,56745425.0,41305056.0,44043064.0,33759017.0,28055148.0,37763729.0,37255430.0,45172339.0,48114769.0,54108915.0,61021580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300,300.16472601890564,2021-07-13--12h-42m
